PROFILE_ID,EFFECTIVE_DATE,TITLE,SHIELD_NO,EXPORT_DATE
8271cb9d-ef5c-4611-bbfa-1e8c36bd52f8,04/12/2017,POLICE OFFICER,7431,04/19/2026
24749864-fe13-4a42-819a-440143bc12e1,07/11/2005,POLICE OFFICER,20025,04/19/2026
01856dfb-3fcb-430d-8025-c20b06cab05b,05/29/2012,CAPTAIN,,04/19/2026
514da746-9563-46d1-9dcb-56dce2b0e20d,07/09/2013,POLICE OFFICER,29274,04/19/2026
e5bf532a-63b7-4213-943d-0ce6e74f754d,01/07/2008,POLICE OFFICER,27269,04/19/2026
3d685fa0-29aa-4438-8bce-33047ec3fb9d,04/15/1997,POLICE OFFICER,8248,04/19/2026
ee30b3ad-824b-466f-833b-ee73fa763de6,07/05/2017,POLICE OFFICER,26098,04/19/2026
72613f97-f4f5-4d36-af72-3f7d3e001946,12/21/2021,DETECTIVE,6527,04/19/2026
c99f93de-8eac-45dc-b121-224af6fb9d5c,10/30/2019,SERGEANT,1641,04/19/2026
ff7083b5-e965-4169-b255-ec6f18bc7d97,12/17/2015,SERGEANT,3403,04/19/2026
6bed7b33-d0f0-4940-9cc6-01a8ab369431,12/29/2020,POLICE OFFICER,5063,04/19/2026
4cbae6b7-f52f-4f36-b24b-09d1b652620a,12/21/2017,DETECTIVE,6275,04/19/2026
40038eaa-8f03-46cc-9597-9e135ba0db7e,11/02/2020,POLICE OFFICER,25706,04/19/2026
d45963ce-5a74-4775-b3d9-adca292b8687,01/09/2013,POLICE OFFICER,4759,04/19/2026
a258c4de-3ad1-49e5-b5fc-799360cc03dc,07/06/2011,POLICE OFFICER,13366,04/19/2026
963ff5e8-ff3e-492e-b275-9db11e063a12,02/28/1994,POLICE OFFICER,7767,04/19/2026
ddf02993-4ade-4d4b-86d6-31010cfdc758,07/11/2005,POLICE OFFICER,17042,04/19/2026
83b5bf4a-9ceb-4f1a-bd11-a4bd89c2f212,03/01/2000,POLICE OFFICER,20296,04/19/2026
c84f7dfd-dd84-4a00-b421-c8f9705103ec,02/24/2017,DETECTIVE,6528,04/19/2026
bbc6f419-a71f-45f3-9ccd-35820e79ac0a,12/29/2021,POLICE OFFICER,22870,04/19/2026
8b27b25d-f2e5-45a0-b87a-bee13cc3ae11,07/07/2021,POLICE OFFICER,17253,04/19/2026
56dc6cb6-02b0-4a2f-a7ab-52c8ca7c71f6,01/29/2025,POLICE OFFICER,17103,04/19/2026
88826b38-55cb-47c3-bdd5-3259e77b3578,01/28/2010,DETECTIVE,5934,04/19/2026
d5fa96b4-a119-4c3a-8aa6-f68a29164edb,07/06/2011,POLICE OFFICER,29445,04/19/2026
9b22df0f-0dd8-4ec7-846b-11e1c20af428,01/30/2026,DETECTIVE,102,04/19/2026
6af105aa-e868-453b-bc1d-5170ab4c961f,10/29/2004,CAPTAIN,,04/19/2026
1931b0f3-900f-4aa0-b3aa-78e76f2c2e73,12/19/2014,DETECTIVE,4126,04/19/2026
44751e21-dac5-41c6-9274-0ca387191e0a,10/30/2025,DETECTIVE,3224,04/19/2026
3dfce74b-9df1-4ed5-870d-713aa1b7b66b,06/09/2017,DETECTIVE,526,04/19/2026
b2306356-3151-481c-9b45-e521201ea2e1,10/18/2021,SERGEANT,3139,04/19/2026
5fe76762-e4a9-4311-8109-192de1dc5cc1,06/10/2021,DETECTIVE,3706,04/19/2026
2a84052f-0961-400d-9db8-6d3b1ebaa0a3,10/07/2019,POLICE OFFICER,10307,04/19/2026
4ac1ba31-bcf1-4440-81d8-0857c8d9cb57,07/09/2013,POLICE OFFICER,30478,04/19/2026
cbb1646a-707e-430d-a3fd-fe4235357908,12/17/2025,POLICE OFFICER,10035,04/19/2026
b9a41956-1108-49c4-9736-0847f2a7379b,07/10/2006,POLICE OFFICER,19986,04/19/2026
7c087e5d-12c9-4ca7-8313-754d2d27425f,05/02/2016,DETECTIVE,4662,04/19/2026
287c80c8-d7b7-4e92-a516-1d077ee724de,07/27/2018,SERGEANT,4508,04/19/2026
241d772a-372b-4a08-b77c-a2cf2d84fa3a,11/02/2020,POLICE OFFICER,22431,04/19/2026
faf75348-57f0-4075-a0b7-a2490df0b248,08/29/2008,LIEUTENANT,,04/19/2026
0aee0185-a1fa-417c-ad9d-2b53ad09e860,01/07/2008,POLICE OFFICER,26959,04/19/2026
964c3471-8e86-4992-979f-8a9d5260aeac,11/24/2020,DETECTIVE,4120,04/19/2026
16d66d8b-b38c-42c4-a740-c67da9518324,12/19/2025,DETECTIVE,7916,04/19/2026
094dd331-f257-4ef2-b610-8b65c8030e10,10/26/2012,CAPTAIN,,04/19/2026
a7e6f251-16b8-4ff3-aac8-909ec34d4816,01/10/2005,POLICE OFFICER,25356,04/19/2026
cc818720-9d16-4aa0-a3d2-58d431c68540,07/08/2008,POLICE OFFICER,12222,04/19/2026
6c269875-f05f-496c-a1f3-c0a951de3172,10/18/2021,DEPUTY INSPECTOR,,04/19/2026
62856158-b799-42b8-a324-8db7669059f8,07/10/2006,POLICE OFFICER,16472,04/19/2026
b6477de6-8202-46ed-a38d-c96f66ab4442,11/24/2015,LIEUTENANT,,04/19/2026
40942d45-51ca-4c92-8319-184e4296fc65,02/09/2022,SERGEANT,2699,04/19/2026
09d630f7-7f5e-4e20-a5b1-a36783745b02,04/30/1991,POLICE OFFICER,8906,04/19/2026
7b6abc1a-958e-4c88-9e37-09d0251c98c3,05/29/2020,SERGEANT,5198,04/19/2026
ee700478-4824-48fb-ab18-97c98b2fa769,07/11/2005,POLICE OFFICER,1757,04/19/2026
24cad3b9-8b34-43c7-bae6-fae7831e6ba1,01/09/2013,POLICE OFFICER,9583,04/19/2026
d39091f7-2813-4bc0-890a-6ce49e373159,07/09/2014,POLICE OFFICER,8603,04/19/2026
a868a18e-78b4-4e93-9592-78733540fe44,07/11/2005,POLICE OFFICER,12276,04/19/2026
705d991c-67de-4bc6-ac25-eaed9bd25b68,07/08/2008,POLICE OFFICER,13003,04/19/2026
ea0570ed-264a-44bc-834b-aa2635c47a0b,07/11/2012,POLICE OFFICER,22979,04/19/2026
d0fb1abe-48f4-418e-a2e4-3642c3885ce8,06/26/2015,LIEUTENANT,,04/19/2026
e00842b1-54cc-4aa2-bb1a-e906f7b01340,08/20/2025,POLICE OFFICER,893,04/19/2026
6a2d5a21-4852-4b71-a61f-e5c88db6a27a,01/30/2018,SERGEANT,4356,04/19/2026
ac7ea4d8-f495-4e0e-8580-1a69cca86439,04/11/2022,DETECTIVE,4007,04/19/2026
15b165ea-872e-4d8f-9c55-ba6f9d4eefbe,07/13/2022,POLICE OFFICER,24162,04/19/2026
9710d504-86c4-48fb-a94e-bf2b57459ecc,01/06/2016,POLICE OFFICER,1839,04/19/2026
93882d6c-e874-4911-8585-af8457ec31eb,10/26/2018,DETECTIVE,5320,04/19/2026
f2e6defd-5c89-41e3-a413-e6c60e629edd,07/05/2023,POLICE OFFICER,29703,04/19/2026
62fae588-9cf0-48e0-85ee-bd9b4e33782e,08/31/1998,POLICE OFFICER,7952,04/19/2026
40dc533d-a414-4ba1-9e00-1947f8d884aa,07/11/2012,POLICE OFFICER,22298,04/19/2026
294d3a54-ec0e-4a84-905e-2f7321b33581,07/03/2024,POLICE OFFICER,5225,04/19/2026
6222f255-7d04-420c-87fc-9c3a6ed1666f,07/30/2021,SERGEANT,2008,04/19/2026
fa1c4fd5-1232-4e93-bc3c-6856307ee7e2,02/09/2022,SERGEANT,1914,04/19/2026
fbb01308-6abb-438b-ac06-86fe026d6a92,07/31/2024,DETECTIVE,5357,04/19/2026
32944108-4d4a-4759-a700-b4dd8fd09138,10/19/2022,POLICE OFFICER,15605,04/19/2026
430f895c-56f9-47bc-870f-32ebb4f3a4ac,07/09/2014,POLICE OFFICER,11740,04/19/2026
53f951a6-dfa5-4389-ba68-dc4981953b74,10/18/2017,POLICE OFFICER,10214,04/19/2026
d556462e-a63d-44c3-8b81-db4dd5eef477,07/11/2005,POLICE OFFICER,23540,04/19/2026
c05ba32c-2b28-4620-b9e8-ca65566a2465,01/09/2012,POLICE OFFICER,14855,04/19/2026
13a878ef-665e-46ee-a8eb-780d0345b83d,01/17/2024,POLICE OFFICER,25448,04/19/2026
afd6e2d7-7307-4555-9c6f-69595a05467a,01/03/2024,POLICE OFFICER,24047,04/19/2026
5522961c-c6e8-4153-853e-3b9a2d318dbe,02/09/2022,SERGEANT,1312,04/19/2026
27f1be25-a13e-4ca8-bc9e-752a97575749,07/31/2024,LT DET COMMANDER,,04/19/2026
9dc7f040-698a-44a9-8c33-633a63c58f8e,02/11/2021,POLICE OFFICER,17468,04/19/2026
b7e7ea80-a3da-4c4f-bda4-6bdd9780edf7,07/18/1996,POLICE OFFICER,4159,04/19/2026
5bb37a14-6e2e-4458-ad66-101f56113e95,01/07/2008,POLICE OFFICER,11417,04/19/2026
d315a793-362a-47d6-a602-7494071ed4a9,01/29/2025,POLICE OFFICER,5378,04/19/2026
a2d380a3-2812-405c-91fc-eb7091538666,10/25/2023,POLICE OFFICER,31988,04/19/2026
c95e4dcc-7309-4ba3-bd06-4d6c3dfcf1f7,04/28/2017,DETECTIVE,3046,04/19/2026
0de758a5-cd68-4dc5-aa15-cb169935b406,01/12/2024,POLICE OFFICER,15417,04/19/2026
64429225-6b0b-4a87-8215-760ac4bf6a74,07/09/2014,POLICE OFFICER,5463,04/19/2026
cc373aef-f807-4da0-a87e-f67a41573212,07/06/2010,POLICE OFFICER,15002,04/19/2026
7dca8067-3c96-4b7f-95ff-e4a2a37f598e,09/30/2024,DETECTIVE,5823,04/19/2026
ddcc5ef3-60e6-4173-9a9f-98333b83c96e,12/08/1997,POLICE OFFICER,12329,04/19/2026
5eaefc57-1192-4256-ac03-d8e6ab01cb08,12/29/2021,POLICE OFFICER,29895,04/19/2026
7a37d098-c976-425d-8966-0e2fda14e29f,07/13/2016,POLICE OFFICER,5938,04/19/2026
865d625d-91cb-44cf-886c-16cd20783c97,12/23/2022,LIEUTENANT,,04/19/2026
06302bcc-8209-4f2a-855e-2d27b0284fee,07/06/2011,POLICE OFFICER,10673,04/19/2026
afa5ac7b-519a-476e-bd80-8a6ec9693693,06/30/2017,SERGEANT,3816,04/19/2026
df55f2b9-2513-4350-9ea6-6fe1e5b121b3,08/20/2025,POLICE OFFICER,24559,04/19/2026
0223fd33-b77a-4894-8fc1-d1bc4eb79350,12/12/2024,POLICE OFFICER,22732,04/19/2026
1076e917-6d5a-4722-b620-a506ce0e3333,01/10/2005,POLICE OFFICER,20260,04/19/2026
75ad529b-92a5-4800-a4d6-1fac5e080fd8,07/10/2006,POLICE OFFICER,12190,04/19/2026
46a2ba8b-d6fd-4d4f-98c5-2cd1d94259e8,01/29/2025,POLICE OFFICER,18801,04/19/2026
cef86977-f539-40e9-9096-38422ed11e41,04/26/2023,POLICE OFFICER,21552,04/19/2026
4c758009-071c-4428-b565-7b0546933807,01/25/2024,POLICE OFFICER,18818,04/19/2026
353fa5c8-8288-485c-a1a2-8412fd886a89,01/06/2016,POLICE OFFICER,12005,04/19/2026
dd936384-f0b7-461f-935c-5a3e7ee997c8,01/07/2008,POLICE OFFICER,13285,04/19/2026
f1923c8e-e4a0-451c-a55b-75569520fab5,01/10/2007,POLICE OFFICER,7522,04/19/2026
802019b5-b367-4cff-9162-d60bbb1b610c,05/30/2023,DETECTIVE,2344,04/19/2026
3a4ee117-6132-413f-9f53-76b0e9a0c77f,01/09/2012,POLICE OFFICER,13921,04/19/2026
e742026e-2fe0-4dcd-9668-aa01fb301a00,01/25/2024,POLICE OFFICER,1206,04/19/2026
3352fb6d-46a0-4e65-99ba-cc8b2add45fa,01/12/2024,DETECTIVE,2101,04/19/2026
ffb6eca2-3ce3-4751-a286-f256642d5d10,10/26/2018,DETECTIVE,4928,04/19/2026
758eab03-c76a-4fb5-8fb8-1221d5ed7c3c,01/29/2025,POLICE OFFICER,3757,04/19/2026
50a02e17-653c-4181-a284-64a6f4391a09,01/08/2014,POLICE OFFICER,2588,04/19/2026
bcbceeb5-8279-45f2-86b4-031f487bc0b4,12/21/2021,LIEUTENANT,,04/19/2026
81d1b387-564e-45cb-a92a-b8211b679f4d,07/10/2006,POLICE OFFICER,7937,04/19/2026
26c4e8fe-3657-4e2b-b8fe-9bffdf4677b8,01/07/2008,POLICE OFFICER,27290,04/19/2026
9a7249e7-b2b9-41d0-a3be-6f01a961ea43,10/03/2025,SERGEANT,2986,04/19/2026
215e0180-39cb-4503-9279-1e5cbe34d361,07/06/2010,POLICE OFFICER,7951,04/19/2026
7d573f00-fa8f-4ca8-a4af-912d37af0c47,07/08/2015,POLICE OFFICER,21188,04/19/2026
fc6f8856-7c35-4c75-af9a-ab7d07f85d56,12/17/2025,POLICE OFFICER,5349,04/19/2026
ba13b281-3a85-4e0d-a831-fb684e7e5f06,07/11/2012,POLICE OFFICER,14600,04/19/2026
0f7ce694-f6d1-4cde-beb3-48ac22622a70,04/15/2019,POLICE OFFICER,16928,04/19/2026
8956cfc6-1a35-4095-8850-9b4c2f72dab5,04/15/2019,POLICE OFFICER,2925,04/19/2026
7ce64141-d08b-4572-baf9-97ebb161c980,05/03/2019,DETECTIVE,1442,04/19/2026
469d43d6-b6ef-4690-b90f-30fc73290630,01/07/2015,POLICE OFFICER,28772,04/19/2026
a2c237c0-f42b-4c33-a6ab-87c169f49882,06/24/2022,LIEUTENANT,,04/19/2026
e9e5685c-5b61-44b2-9dc1-abcb229a453e,04/28/2021,POLICE OFFICER,16266,04/19/2026
916a1678-ab09-4110-a570-589b96dff7c6,06/05/2018,LIEUTENANT,,04/19/2026
b492732c-14c4-4cea-85cd-cc31fcdc5582,11/02/2020,POLICE OFFICER,24205,04/19/2026
c0a10575-ff1a-4abc-b929-742caa8ea91a,01/08/2014,POLICE OFFICER,14920,04/19/2026
321e01b2-01cd-48d1-80a0-6ed78e63a766,02/12/2025,POLICE OFFICER,15507,04/19/2026
0f194cc5-4804-48b0-bdd5-84bf0a65bb7d,07/05/2023,POLICE OFFICER,24185,04/19/2026
dcc3ed62-daed-4b60-a803-0e30711928d1,04/04/2024,SERGEANT,3694,04/19/2026
967f423a-96e1-4449-81fb-1590a97c8595,10/25/2023,POLICE OFFICER,21100,04/19/2026
184f5074-77b2-476a-b59e-37d6a8066549,08/31/2015,DETECTIVE,3116,04/19/2026
ed6b5fb7-4d6c-468c-b21a-d09431c9390d,07/13/2022,POLICE OFFICER,19925,04/19/2026
1c4163da-533b-4279-bdd6-421bb6b74335,04/26/2023,POLICE OFFICER,10470,04/19/2026
62560854-a192-424d-8f61-58076b3a4a91,01/29/2021,DETECTIVE,2336,04/19/2026
603c991a-605f-492f-bb69-03b959efeb06,07/14/2009,POLICE OFFICER,25470,04/19/2026
75e063ae-4aa0-4e3c-8f25-7d9a25fdd483,05/10/2023,POLICE OFFICER,22957,04/19/2026
a7b5b804-0121-486e-890f-adea908a7b60,07/06/2011,POLICE OFFICER,17185,04/19/2026
76fc0c40-1d30-441b-9fe6-280ce3467217,01/09/2006,POLICE OFFICER,6063,04/19/2026
dddc9de6-eb42-458d-a9ac-05ddf58881b3,08/28/2009,DETECTIVE,7087,04/19/2026
4abe9cbe-7c60-44cd-8a38-8083e9894def,10/11/2016,POLICE OFFICER,22004,04/19/2026
f7fc318e-b591-4863-8acb-1303d7b68889,10/24/2018,POLICE OFFICER,14615,04/19/2026
96f57145-cf7d-421a-87ce-188cce053daa,07/01/2002,POLICE OFFICER,29363,04/19/2026
ab4b2944-896c-4e94-a19f-bd56fb44c2bd,10/19/2022,POLICE OFFICER,5277,04/19/2026
671cef32-50fd-4354-b308-fa4d1e1458ef,01/07/2015,POLICE OFFICER,16626,04/19/2026
36a3f294-a1b5-4213-8863-28393d467101,10/07/2015,POLICE OFFICER,21246,04/19/2026
d038ffc2-91c2-4921-87ac-bf0e0c397e5d,09/24/2010,SERGEANT,3072,04/19/2026
2588a581-34ae-48ba-8a5a-2639e7d8ac0b,07/31/2024,DETECTIVE,5271,04/19/2026
3f0b9a68-df57-4828-92be-0362159288e0,07/09/2013,POLICE OFFICER,15591,04/19/2026
d9b6ceea-66b0-48d2-a4d7-44b96721ffa8,10/18/2021,SGT DET SQUAD,,04/19/2026
eb81b333-4ca7-44dc-8b62-0149155f93ab,04/15/1997,POLICE OFFICER,1129,04/19/2026
b8a9c906-bf19-4b36-ae87-b1f6d167c9c6,10/07/2019,POLICE OFFICER,8104,04/19/2026
458aff98-3394-4534-903a-96b5e51bbc04,12/29/2020,POLICE OFFICER,24748,04/19/2026
5a2c92a9-7d5a-4771-8e2a-59b6fce202b7,01/03/2024,POLICE OFFICER,10175,04/19/2026
7a852f26-33ec-4709-9cc3-71f37a912bf9,08/30/1993,POLICE OFFICER,23389,04/19/2026
ec9b00db-94d3-43f8-aa50-2456e7efb8b8,02/09/2022,SERGEANT,3216,04/19/2026
d48b9638-bf06-43af-94da-7ab827fd84aa,01/25/2013,INSPECTOR,,04/19/2026
29e6c17c-5bb0-4020-a8ac-bce61a1d4469,09/30/2022,LIEUTENANT,,04/19/2026
18878435-5d54-41ce-9344-95b018fc6613,05/02/2016,DETECTIVE,4902,04/19/2026
25d3119e-1fa1-4776-9e90-3ae20bf06137,07/07/1999,POLICE OFFICER,22003,04/19/2026
99093f32-d900-4323-b2a8-489417d9a23a,12/29/2021,POLICE OFFICER,31374,04/19/2026
d35dc034-a4fd-4a58-89a7-86c4b84483df,09/30/2022,DETECTIVE,7408,04/19/2026
0b6fa3e5-a444-4372-b6dc-8dc6df9c9283,03/28/2025,LT SPECIAL ASSIGN,,04/19/2026
5531d6e5-153c-4f5c-9147-2554838e22e9,07/13/2016,POLICE OFFICER,4731,04/19/2026
0b217b84-448e-4d4f-8d0e-430bf907cbd0,10/07/2019,SERGEANT,4089,04/19/2026
b1f93ed8-c1ac-4e7f-be39-2574e039f0ba,05/03/2019,LIEUTENANT,,04/19/2026
8d90cd83-b2ca-4601-9a12-3067efa503d8,01/09/2013,POLICE OFFICER,6442,04/19/2026
a473153a-929b-4afa-aa90-5f42c9937023,01/03/2024,POLICE OFFICER,25684,04/19/2026
39ac7321-6c87-48fa-972d-1c6764f4d894,07/01/2002,POLICE OFFICER,24496,04/19/2026
4758f6d9-661d-4101-be97-177471d06d0e,10/03/2025,SERGEANT,3907,04/19/2026
bae16f55-0757-4be6-b0d7-3d46d205235d,04/13/2022,POLICE OFFICER,10860,04/19/2026
ba6fbd25-3b87-4b51-995d-e57f49944d72,02/26/1999,DETECTIVE,2,04/19/2026
f7796229-9e08-4cfd-b521-66190df6842c,07/10/2006,POLICE OFFICER,10657,04/19/2026
8f9d45e4-fd8b-41d7-949f-d335837c72da,07/06/2010,POLICE OFFICER,1101,04/19/2026
43719745-7007-41e7-9c24-e78456d914d2,01/10/2005,POLICE OFFICER,21333,04/19/2026
01536515-3b99-4f76-a5ab-df4455d310a8,04/30/2025,POLICE OFFICER,7500,04/19/2026
160d7d3e-447b-42ec-afe5-30fa3806db9d,07/01/2004,POLICE OFFICER,30210,04/19/2026
5ae4d37d-6e2c-4005-9210-0e589258275f,01/09/2012,POLICE OFFICER,11355,04/19/2026
08e8a364-031b-4624-955f-8040f1546ead,11/02/2020,POLICE OFFICER,10528,04/19/2026
295292fa-c913-42e0-85c5-8ed79890317d,01/10/2007,POLICE OFFICER,20477,04/19/2026
c085ab8c-1413-4b57-9be9-33b57370312a,03/30/2026,SERGEANT,5453,04/19/2026
7978b29e-128a-4cd7-8f70-bcf569dc9ebc,10/07/2015,POLICE OFFICER,21732,04/19/2026
fc15b17e-7eb0-414a-805b-82250c3403ec,01/14/2009,POLICE OFFICER,7240,04/19/2026
1a084cd8-49a7-4fb7-9246-206f1deb7563,12/23/2022,LIEUTENANT,,04/19/2026
8dc5cf50-0977-4cee-99ae-275c9dc3d4b3,07/06/2011,POLICE OFFICER,3992,04/19/2026
a2c1e881-d43e-462f-a23f-b4a255bb16af,01/09/2006,POLICE OFFICER,8326,04/19/2026
ff9ee4b1-b799-4563-9c7b-f2df8a0947d9,07/09/2014,POLICE OFFICER,9546,04/19/2026
93035e2f-a4a1-4722-ac88-f55d8627df53,07/09/2007,POLICE OFFICER,19999,04/19/2026
75c46033-e7de-4fff-99a2-b589ac59ef14,07/08/2015,POLICE OFFICER,17986,04/19/2026
50f2ecc6-7dff-4882-93dd-5dfc9a20abd7,07/06/2010,POLICE OFFICER,10166,04/19/2026
457d7ce6-d271-415f-944f-2ac91dc72158,01/29/2025,POLICE OFFICER,18021,04/19/2026
203ca06f-099d-48b5-b5f2-39968feeadeb,07/01/2004,POLICE OFFICER,14284,04/19/2026
ccc39abd-7e95-49c5-ad09-abf3d26c0772,11/26/2013,DETECTIVE,941,04/19/2026
835ff107-8ef4-4233-9eb8-376d93ac1302,07/11/2005,POLICE OFFICER,9899,04/19/2026
2eefbeb9-60fa-4f0d-88ac-a5632b9a331b,07/05/2023,POLICE OFFICER,18625,04/19/2026
8f83eb24-d3df-44f2-a776-51f1214f6f30,06/28/2024,SGT DET SQUAD,,04/19/2026
478e6652-e574-4f66-a24e-c262607ee97f,03/30/2026,SERGEANT,5604,04/19/2026
6bfd2f14-6353-4606-9feb-bbf15175c483,01/09/2006,POLICE OFFICER,7768,04/19/2026
0a815406-44b3-490f-b8a6-1829c6b9f023,08/29/2008,SERGEANT,3700,04/19/2026
fa4f1a3c-04bb-4628-964b-295d74fd7d37,06/28/2019,SERGEANT,109,04/19/2026
14c2b756-9e17-4533-8cd2-ed5909e4f1ac,01/07/2008,POLICE OFFICER,26627,04/19/2026
bb7ce6c3-391d-4ee9-be3b-18ec0e60566b,07/09/2014,POLICE OFFICER,5775,04/19/2026
9f3d5c96-174a-4acd-93c6-45ee1ba91276,02/09/2022,DETECTIVE,1170,04/19/2026
71c1f3d8-8daf-4595-8780-73b5ac785294,07/09/2013,POLICE OFFICER,11069,04/19/2026
2a88ddc0-5ff4-4dc9-bb89-a4b0fcbc8290,01/10/2005,POLICE OFFICER,23591,04/19/2026
9762946b-b113-41dd-88bc-70e2a02460b5,01/25/2024,POLICE OFFICER,7096,04/19/2026
81deb0bf-bf85-4bcc-af1c-b9f5f8e18a85,06/30/1995,POLICE OFFICER,13799,04/19/2026
fba5b664-8218-47bc-992b-4a9cef69197d,12/17/2025,POLICE OFFICER,7349,04/19/2026
601c14c2-9ec3-4390-b516-fbc5bbc6b77e,10/07/2019,POLICE OFFICER,8557,04/19/2026
abeaeb3b-dd40-4749-b384-51fbc89fec9b,07/06/2010,POLICE OFFICER,5171,04/19/2026
753c684d-2a04-4137-ab53-c9dfe6838b54,11/02/2020,POLICE OFFICER,23008,04/19/2026
909eaf3b-f39b-49e6-a3e3-3a9927fe8903,07/08/2008,POLICE OFFICER,24653,04/19/2026
f1c63a9a-866d-4857-8f42-24dda399fc35,08/29/2003,DETECTIVE,6584,04/19/2026
878a0d6c-76b3-41bb-858b-8f76908584b6,05/29/2020,DETECTIVE,6769,04/19/2026
77782409-462a-40e5-9b40-2658370d0d6f,07/14/2009,POLICE OFFICER,27007,04/19/2026
a936de3d-10d8-47ce-8fdc-e964a3ddbf61,07/30/2004,SERGEANT,1279,04/19/2026
12afa099-d4f3-4774-a1d0-4eb4676d1dd4,01/03/2024,POLICE OFFICER,4836,04/19/2026
c1128268-b6ec-432e-af55-ac39564d7ff9,08/30/2019,SERGEANT,324,04/19/2026
487d692a-5d7a-48f2-9656-63b9d0bc3c40,07/02/2001,POLICE OFFICER,8287,04/19/2026
5aecdb7d-7fb1-4513-9c9e-0287e4020a01,07/13/2016,POLICE OFFICER,18505,04/19/2026
6d47d59f-b7a0-416e-aa99-f2bf30851474,01/27/2012,SERGEANT,4347,04/19/2026
7a946dfb-1de5-4d4b-8b27-972e6df05f6a,05/14/2025,POLICE OFFICER,31959,04/19/2026
575b4a43-03a8-4120-b6fe-60ae75090946,07/05/2023,POLICE OFFICER,27295,04/19/2026
93601dbd-c42d-4d99-a548-51374bd5686f,12/29/2021,POLICE OFFICER,23095,04/19/2026
44f52ca0-cc72-46e8-a05d-eb3b655bfece,11/02/2020,POLICE OFFICER,24827,04/19/2026
b44be8d2-e1df-480e-b904-51b137e52f5e,12/17/2025,POLICE OFFICER,7253,04/19/2026
f6fb93db-9ff5-45e2-80d7-3286bafbc3cb,08/20/2025,POLICE OFFICER,26110,04/19/2026
8ca24933-183c-4048-86bf-3e15d2cba814,11/25/2025,DETECTIVE,2467,04/19/2026
1e20ea10-a177-452c-b5eb-dff2227291cf,12/29/2020,POLICE OFFICER,6021,04/19/2026
f00295c3-ced3-4686-987a-b630e15f944e,08/20/2025,POLICE OFFICER,1282,04/19/2026
da0fcb47-4e1a-400b-92c4-47b1b31cee93,08/20/2025,POLICE OFFICER,18896,04/19/2026
7316e47a-bef1-496f-b3af-7cba7915d8b7,02/26/2020,SERGEANT,2617,04/19/2026
ecdddd61-ad59-4699-8f03-5bcb6498379d,12/22/2020,LIEUTENANT,,04/19/2026
95ca299c-2c48-4aff-bdad-7329c7fefcc9,07/11/2005,POLICE OFFICER,9039,04/19/2026
210bf907-44a2-4182-be08-59ee41bf823c,07/10/2006,POLICE OFFICER,13128,04/19/2026
46990c68-9d37-45dd-9ebd-3dc69f3039bf,11/02/2020,POLICE OFFICER,22692,04/19/2026
ab594cec-4bdc-433b-a38d-83f8f6d2ae08,10/25/2023,POLICE OFFICER,7677,04/19/2026
72c666ee-4a49-4119-bfbe-4ea06c17bcfe,12/21/2021,DETECTIVE,5779,04/19/2026
a4146471-1035-4b91-969f-ac05848aebb2,07/11/2005,POLICE OFFICER,5412,04/19/2026
c6772a29-8605-47ed-8707-e00dfd5c630e,10/11/2016,POLICE OFFICER,10450,04/19/2026
e227f665-788c-4e90-965e-b85b82221ed1,07/10/2006,POLICE OFFICER,5423,04/19/2026
23210e70-8942-4013-b386-c9c9a4281157,01/07/2015,POLICE OFFICER,23379,04/19/2026
1dffd756-556a-4d17-b8c3-07471ed40881,06/25/2014,SERGEANT,4254,04/19/2026
1b725871-b1e6-4c4c-a20f-0bca974b6510,01/09/2013,POLICE OFFICER,3656,04/19/2026
d8863c6d-2325-4ff9-98f0-37afbecaece0,09/05/2014,DETECTIVE,4290,04/19/2026
bc5b3735-288c-4728-bab9-07c5f1824816,01/09/2006,POLICE OFFICER,22644,04/19/2026
e0354139-286a-4238-b66f-b967107411c8,07/08/2015,POLICE OFFICER,3657,04/19/2026
600b81d0-b2ee-46a5-8e9f-2b1899f35bfe,08/26/2005,CAPTAIN,,04/19/2026
04308526-c77d-44ef-90d7-09c29c861bd3,12/17/2025,POLICE OFFICER,5169,04/19/2026
925a449f-27cf-444d-a858-693e401f00b7,12/29/2020,POLICE OFFICER,6356,04/19/2026
03dcb696-4938-48d9-b724-c5803aa56e52,07/05/2017,POLICE OFFICER,25879,04/19/2026
3e31a02d-1161-45f7-a521-16b94e738829,06/05/2018,SERGEANT,3038,04/19/2026
5ccfacb8-11e8-41f8-908d-03129330257c,04/15/2019,POLICE OFFICER,12604,04/19/2026
484af05b-0fd0-4095-965a-8cb1947f078a,07/31/2024,DETECTIVE,5316,04/19/2026
5e228fc2-c13f-41f9-9c4b-88549d47d272,03/06/2018,POLICE OFFICER,27309,04/19/2026
30532a18-9ea8-4a3a-855d-cec6a78a12ea,09/29/2000,POLICE OFFICER,8826,04/19/2026
7545bfb8-0d2d-4cbb-be04-a06b6877df60,11/03/2014,DETECTIVE,1636,04/19/2026
51142b3c-b294-4c3b-a415-41e0552a8b71,11/21/2017,DETECTIVE,2705,04/19/2026
e95be8f4-c083-4c18-aa6f-66c3427aa8ba,06/30/2006,SERGEANT,795,04/19/2026
540a2216-9695-42cb-9e98-a8d92a55a452,01/03/2024,POLICE OFFICER,8095,04/19/2026
